name,email,license_number,total_trips,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id
Rwigema Jacqueline,driver6f6dc7bc@example.com,DL00284,59,23162.73,0.5163349728132773,0.799413878180722,2.7726905830899407,0.9008867146950583,"{""highway"": 70.65199780309155, ""city"": 28.62344508342628, ""residential"": 18.73564710342346}",38,11,0.8999714276933395,0.8133728676179939,4.5230486884672825,3,['Basic'],"[""R067"", ""R465"", ""R325""]",0.25852993986159534,284
Mukamana Claude,driver6742a6e1@example.com,DL00285,140,47915.62,0.8897914449239277,0.7002056015099418,10.335846958650336,0.7467762471445208,"{""highway"": 57.13749452295785, ""city"": 31.047341039260743, ""residential"": 19.520776964995925}",32,38,0.6761283598215482,0.7467493867853128,3.5998019642094925,4,"['Basic', 'Advanced']","[""R026"", ""R090"", ""R048""]",0.49971539652035313,285
Kamanzi Alice,driverf95d7309@example.com,DL00286,73,42487.55,0.7979247575829884,0.9609299276076515,11.762620231436559,0.9945382056486087,"{""highway"": 59.750303731492394, ""city"": 24.083187687577354, ""residential"": 20.071775649752922}",29,16,0.7784479592233571,0.8209402728279658,3.651492353033231,3,"['Basic', 'Advanced']","[""R238"", ""R346"", ""R263""]",0.40936000715914,286
Uwase Emmanuel,driver0e5d3978@example.com,DL00287,19,31578.56,0.817989142094373,0.8113576284219158,16.962028801294682,0.8679952571691492,"{""highway"": 65.17138929923324, ""city"": 31.608814298475576, ""residential"": 24.8678533342727}",45,21,0.6341447866787038,0.8165037397711826,4.616731706490612,4,"['Basic', 'Advanced']","[""R381"", ""R283"", ""R093""]",0.37315276679883513,287
Niyonsaba John,driver8ba52262@example.com,DL00288,91,36911.97,0.7205072287242174,0.9188037478329991,17.889697651719008,0.9325559502064917,"{""highway"": 66.09580998830755, ""city"": 26.004103345134375, ""residential"": 19.979856027531486}",40,31,0.8035171785577505,0.9516919188225599,4.225465155520801,4,['Basic'],"[""R008"", ""R454"", ""R051""]",0.36871220072900646,288
Ndagijimana Thierry,driverdea65abc@example.com,DL00289,121,39650.89,0.5106810027346096,0.8938668991344966,11.080154732117958,0.7008020162633564,"{""highway"": 69.13284544474634, ""city"": 22.980073012479686, ""residential"": 16.929035346696395}",5,12,0.9452550127358166,0.9643155313319627,4.647637190963858,3,['Basic'],"[""R008"", ""R010"", ""R497""]",0.16649930363553667,289
Rwigema John,driverd93f5a1f@example.com,DL00290,87,4897.42,0.9406323410628461,0.8623747135434775,15.912939899769855,0.9943806148207576,"{""highway"": 67.81662840533676, ""city"": 21.496830120825038, ""residential"": 20.448337307774896}",43,8,0.7626900987959205,0.8783249413198108,4.975775622966091,2,"['Basic', 'Advanced']","[""R409"", ""R225"", ""R282""]",0.11978375703377267,290
Rwigema Jean,driverda5f6098@example.com,DL00291,53,39581.37,0.8646172249891266,0.7838366388870447,0.6341399384512207,0.8810735951864701,"{""highway"": 73.32753976668305, ""city"": 21.80366283522322, ""residential"": 17.071185599499827}",26,36,0.6822462096449771,0.9788364898092788,3.2592524588374223,2,['Basic'],"[""R085"", ""R012"", ""R266""]",0.3010533613917403,291
Munyaneza Eric,driver40760606@example.com,DL00292,108,22728.76,0.6367150519679277,0.9432839031840778,18.292621504237587,0.9967537094957605,"{""highway"": 66.31648449750973, ""city"": 30.8520292496475, ""residential"": 18.72044731489638}",42,39,0.6509036251748186,0.7903829969709635,3.7489890007563047,3,['Basic'],"[""R364"", ""R030"", ""R274""]",0.31775427373000464,292
Niyonsaba Alice,driveraed350b0@example.com,DL00293,130,38114.24,0.8377028999720979,0.9455449291496208,18.915827316442794,0.976784109128781,"{""highway"": 61.638662741392636, ""city"": 22.382292974509845, ""residential"": 21.398646991448054}",50,29,0.7451399719284786,0.7361701798210458,3.1700866975452198,1,"['Basic', 'Advanced']","[""R032"", ""R366"", ""R218""]",0.3297697625472331,293
Mugisha Jean,driver3ad685e3@example.com,DL00294,133,33667.36,0.8174820333855202,0.7963707739821542,4.649392067468766,0.8691848017900028,"{""highway"": 66.02750696392481, ""city"": 33.71735724914686, ""residential"": 19.558002894668753}",18,9,0.6402826601140613,0.985793613645835,4.307248669727374,4,"['Basic', 'Advanced']","[""R425"", ""R122"", ""R178""]",0.29101028387499184,294
Munyaneza Claude,driverdb7eebd5@example.com,DL00295,106,48830.87,0.5563597371452764,0.9035808592615346,14.14228242275591,0.8883591570465817,"{""highway"": 57.525505291005885, ""city"": 31.953776847147118, ""residential"": 23.99160472999312}",18,20,0.9298992864689857,0.8426607516771314,4.599435216925482,3,"['Basic', 'Advanced']","[""R381"", ""R212"", ""R393""]",0.45959099070703835,295
Uwase John,driveree357ed8@example.com,DL00296,44,45682.31,0.5514464565859503,0.8643028850905516,18.627950778921537,0.8163554411212757,"{""highway"": 66.27766496924318, ""city"": 21.824515965727713, ""residential"": 16.352719622253986}",38,8,0.8769196735987905,0.8179789792907355,3.7334547612785607,4,"['Basic', 'Advanced']","[""R030"", ""R467"", ""R414""]",0.13191802404982667,296
Ndagijimana Emmanuel,driverabf01e22@example.com,DL00297,192,2506.23,0.7400404485186394,0.8297998356734926,13.897863376957712,0.9992138556653549,"{""highway"": 64.72202040297718, ""city"": 25.373521921336796, ""residential"": 22.852056500578318}",43,15,0.9440296087102783,0.7214076944175943,4.609106596820031,3,"['Basic', 'Advanced']","[""R318"", ""R288"", ""R126""]",0.1285267106137595,297
Kamanzi Odette,driverabec64e8@example.com,DL00298,82,14696.05,0.9451453576626407,0.9349617217946287,10.508651114614175,0.7158961281533904,"{""highway"": 59.366051440384766, ""city"": 21.00208425481592, ""residential"": 16.46845872870958}",12,8,0.9553003446560943,0.7163745384012036,4.342354056801934,3,['Basic'],"[""R088"", ""R444"", ""R280""]",0.40328689223599146,298
Niyonsaba Odette,driver26a437cc@example.com,DL00299,49,1987.43,0.7236203897104034,0.8216449245172337,3.282627263721589,0.8230667942430263,"{""highway"": 74.21917224806916, ""city"": 33.905247492441774, ""residential"": 23.877580516845555}",9,22,0.8996504092123583,0.9204220106520677,3.9683214032167307,4,"['Basic', 'Advanced']","[""R199"", ""R221"", ""R139""]",0.38429606474922473,299
Kamanzi Emmanuel,driver377e565b@example.com,DL00300,68,22879.51,0.5224165653789838,0.7014693935944913,2.7524653199109106,0.9505047540189197,"{""highway"": 60.62796594362383, ""city"": 21.228159959282195, ""residential"": 21.09121215589386}",35,1,0.8535135363272461,0.8568865014157482,4.233382631175741,4,"['Basic', 'Advanced']","[""R179"", ""R147"", ""R336""]",0.27465021175286697,300
Uwase Jean,drivercb01a38e@example.com,DL00301,47,7088.13,0.5751821540270541,0.8252455395537324,19.620934797706763,0.7023551235132861,"{""highway"": 70.18954283353123, ""city"": 28.069701807212954, ""residential"": 23.553872968370772}",14,24,0.6053471759970833,0.704659338053429,4.120487618350033,1,['Basic'],"[""R039"", ""R442"", ""R295""]",0.3410505431636122,301
Uwase Eric,driver68ecd548@example.com,DL00302,79,29874.61,0.5563321884810912,0.849469803183852,15.378277186127502,0.9659058167276824,"{""highway"": 61.069486167165664, ""city"": 20.062588776054348, ""residential"": 17.196047138434054}",6,10,0.7081577383170066,0.782740742179764,3.374706150555097,2,"['Basic', 'Advanced']","[""R338"", ""R164"", ""R223""]",0.18071653940415633,302
Rwigema Alice,driverb97f42bb@example.com,DL00303,134,43876.53,0.5933734324695509,0.8658688913487675,10.435513482540676,0.8875005585219092,"{""highway"": 66.82201514146982, ""city"": 30.35310546549544, ""residential"": 23.99008153019166}",22,10,0.9431527403086372,0.7423088276934448,3.999699912509934,3,"['Basic', 'Advanced']","[""R449"", ""R151"", ""R099""]",0.1708475548915366,303
Ndagijimana John,driver4683b97f@example.com,DL00304,183,40138.62,0.894843440655471,0.7009270653521589,9.108277205610996,0.9856415370762427,"{""highway"": 60.714590544286125, ""city"": 25.383186365837208, ""residential"": 24.061633304812975}",37,0,0.9703772505317181,0.8816641186585941,3.800911868320679,5,"['Basic', 'Advanced']","[""R005"", ""R073"", ""R310""]",0.4519527008420976,304
Rwigema Jean,driverf2232ee4@example.com,DL00305,187,17977.55,0.8277943904208591,0.8135323189119713,8.799929684987024,0.8972365634977999,"{""highway"": 59.0199305867514, ""city"": 20.57027302818037, ""residential"": 16.70350195960607}",26,22,0.6168904118590969,0.7365097236229007,3.632010000106036,5,"['Basic', 'Advanced']","[""R140"", ""R178"", ""R046""]",0.40396225800956576,305
Iyamuremye Emmanuel,driverb2c4a3aa@example.com,DL00306,198,2286.62,0.861446017252945,0.8016427789035371,8.115286311646996,0.7130922714239192,"{""highway"": 60.6844260313924, ""city"": 20.57346408899647, ""residential"": 24.16857713133226}",48,1,0.6923813765580584,0.7443648601128752,3.081440045681381,1,['Basic'],"[""R028"", ""R399"", ""R020""]",0.34007290278275526,306
Niyonsaba Odette,driver0ae920bd@example.com,DL00307,10,1456.16,0.5386436313938581,0.9759956638175611,2.0544283362995865,0.8022094413296972,"{""highway"": 68.38915095379238, ""city"": 31.198400191072174, ""residential"": 19.99826397724455}",12,14,0.8711644350483994,0.8491200085411543,3.4798983782468955,1,['Basic'],"[""R443"", ""R190"", ""R244""]",0.28938250908088803,307
Umuhoza Emmanuel,driver23148b5b@example.com,DL00308,185,27155.87,0.545953362206544,0.7463128088059314,12.827010912359436,0.769299690053105,"{""highway"": 59.06471140483991, ""city"": 24.38813635586181, ""residential"": 16.698115679353425}",11,8,0.9774791963059732,0.7105825008810647,3.405173796613008,4,"['Basic', 'Advanced']","[""R269"", ""R234"", ""R023""]",0.12730514308457663,308
Umuhoza Jacqueline,driver5cedcb63@example.com,DL00309,87,43245.23,0.5453563961488382,0.9993911788533001,3.3160856707649278,0.9609056248309897,"{""highway"": 67.43044747289339, ""city"": 30.789878496765443, ""residential"": 17.663394476044367}",2,17,0.9446838061647951,0.7280578075467222,4.712785166372185,2,"['Basic', 'Advanced']","[""R336"", ""R422"", ""R366""]",0.16198855878544038,309
Iyamuremye Claude,driver65840527@example.com,DL00310,59,12702.78,0.9956903470878629,0.7788395229330398,9.418691122472758,0.8561697517322986,"{""highway"": 55.2422092434334, ""city"": 33.139113682510846, ""residential"": 19.287101178288626}",27,7,0.8488524304364946,0.8761627315721241,4.188952644782097,5,['Basic'],"[""R475"", ""R460"", ""R180""]",0.12640325554756726,310
Ndagijimana Alice,driver5e952002@example.com,DL00311,47,39081.99,0.969824975748409,0.9816933267274283,16.74803771759392,0.902299321936223,"{""highway"": 57.7061636495222, ""city"": 21.877813243843974, ""residential"": 21.416430021556383}",13,35,0.743175264424232,0.7145752368805467,3.9238165156564397,4,['Basic'],"[""R398"", ""R142"", ""R188""]",0.3801874964246721,311
Munyaneza Thierry,driverb9b15ab4@example.com,DL00312,15,42401.47,0.9173265862429909,0.847072470583311,7.946950145239445,0.9605480291308609,"{""highway"": 74.41287856119628, ""city"": 20.751495240083084, ""residential"": 16.686276469513416}",36,8,0.6707378414408858,0.7745009343801244,3.448024523792527,5,"['Basic', 'Advanced']","[""R179"", ""R463"", ""R493""]",0.36638873321053056,312
Niyonsaba Odette,driver06022633@example.com,DL00313,183,14579.01,0.7263732873501464,0.9239499035842329,13.906483651008733,0.8436060114187022,"{""highway"": 64.11415710515983, ""city"": 33.0505063440366, ""residential"": 15.187795830273757}",15,31,0.859845354625359,0.7554703742837596,3.0077399261388544,5,['Basic'],"[""R448"", ""R209"", ""R206""]",0.24912232600404055,313
Mukamana Jacqueline,driver415be594@example.com,DL00314,80,6876.73,0.7495600416534313,0.9179962144215418,3.9392453266761014,0.8529234395513002,"{""highway"": 65.66791704438849, ""city"": 25.29526703361237, ""residential"": 19.395224424337254}",30,25,0.7054326152072337,0.8909143161356051,4.333993692355772,3,['Basic'],"[""R244"", ""R027"", ""R224""]",0.20704063056416763,314
Ndagijimana Claude,driver6da7601f@example.com,DL00315,183,25603.52,0.5730444595450725,0.7094199922497948,10.253953744322839,0.9186668224547427,"{""highway"": 68.74295079198836, ""city"": 29.705826143115978, ""residential"": 21.63499375377463}",20,7,0.6077951100663382,0.831833426120885,3.319992377112355,3,['Basic'],"[""R385"", ""R380"", ""R202""]",0.4432467799927039,315
Rwigema John,driverc19f1b00@example.com,DL00316,91,29647.64,0.5920759631459742,0.7727939732951727,19.87809597025112,0.7308792754322307,"{""highway"": 67.33969963164083, ""city"": 22.651892533826977, ""residential"": 22.93224570272613}",3,2,0.6953546859282662,0.8960420184056376,3.578137329974275,3,"['Basic', 'Advanced']","[""R348"", ""R366"", ""R267""]",0.3397586182362671,316
Iyamuremye Jacqueline,driver8bd989e4@example.com,DL00317,93,32224.34,0.7046861777804465,0.8170632831998029,10.011098443089026,0.7428977711610317,"{""highway"": 55.16181151592667, ""city"": 21.151682944524417, ""residential"": 21.99715872136794}",20,18,0.6310795685948494,0.8645026841075816,3.601316353975201,3,['Basic'],"[""R179"", ""R416"", ""R439""]",0.3351934046476126,317
Ndagijimana Claude,driverb88b2c8f@example.com,DL00318,107,28168.45,0.5368834000686873,0.9095438463736412,12.864147001096988,0.8977597560673133,"{""highway"": 59.524299425656345, ""city"": 23.092027587911094, ""residential"": 16.90986303395377}",28,24,0.7755664924492595,0.7895180549571794,3.458442697940707,5,"['Basic', 'Advanced']","[""R413"", ""R280"", ""R347""]",0.380909872546101,318
Munyaneza Jacqueline,driverf0925c4d@example.com,DL00319,141,31272.69,0.601830617294494,0.9203672664423949,3.316404492637974,0.7029115079019477,"{""highway"": 73.24712405297875, ""city"": 23.31847601184245, ""residential"": 20.580385298145185}",12,18,0.9669380864421444,0.9779644486607266,4.069176657851734,4,['Basic'],"[""R131"", ""R461"", ""R169""]",0.15015270561073868,319
Uwase John,driverfc28455f@example.com,DL00320,135,48821.94,0.972270333492325,0.7281499949140079,13.681717683285015,0.9169289686617291,"{""highway"": 72.49624923305385, ""city"": 21.25321626290817, ""residential"": 16.56298830687645}",38,4,0.6189193388019693,0.8247366432101831,3.7195592727614573,2,['Basic'],"[""R347"", ""R380"", ""R056""]",0.18995976595325015,320
Niyonsaba Jacqueline,driver3b5e69a3@example.com,DL00321,97,33663.10,0.9996049859770249,0.9855986421678371,8.108009925062152,0.9428401103020194,"{""highway"": 60.74481329833617, ""city"": 28.418818858854067, ""residential"": 18.37082507910466}",19,21,0.6722156753730962,0.734064005307914,3.079613825821843,4,['Basic'],"[""R055"", ""R165"", ""R388""]",0.4795884805189914,321
Mukamana Jacqueline,driver85a96fa4@example.com,DL00322,94,48423.62,0.6753969174667998,0.7607575297104703,18.624078903561127,0.8500177091835387,"{""highway"": 56.83821683043628, ""city"": 29.761997007174514, ""residential"": 22.732173970969587}",39,8,0.8747790115671346,0.7009161645186409,3.582152551875425,2,['Basic'],"[""R417"", ""R135"", ""R177""]",0.1116922336121037,322
Ndagijimana Eric,driver7b9aa1e5@example.com,DL00323,110,40741.50,0.502157182210657,0.8943816363993211,1.76410853135847,0.8909290789809496,"{""highway"": 69.1369956839136, ""city"": 25.56024819195188, ""residential"": 20.091467674237094}",30,34,0.9616805091789824,0.9467112944878124,4.129641705638344,2,['Basic'],"[""R096"", ""R010"", ""R176""]",0.12458212630345736,323
Kamanzi Claude,driverccd7ed6c@example.com,DL00324,77,28892.13,0.9790736068334775,0.736283544005773,10.205474873598764,0.8077983299162923,"{""highway"": 56.51298268927009, ""city"": 29.868020956891876, ""residential"": 17.24967808632735}",31,34,0.8313455776415171,0.9305014591003746,4.52340981054599,5,"['Basic', 'Advanced']","[""R015"", ""R289"", ""R044""]",0.32412463319984675,324
Ndagijimana John,drivere10f9492@example.com,DL00325,165,42549.20,0.5573996410124789,0.7825444340462251,7.6515078839384865,0.7029027804080886,"{""highway"": 74.49578667070057, ""city"": 23.56066429767568, ""residential"": 21.75417536400947}",14,16,0.9034515385135247,0.9673945942440927,4.357432714144455,2,['Basic'],"[""R215"", ""R044"", ""R439""]",0.42989061754445146,325
Munyaneza John,driver97c5c440@example.com,DL00326,184,41518.99,0.9276256426049883,0.9139884732623633,8.84862659722198,0.8767773700558539,"{""highway"": 67.32973876643732, ""city"": 27.743891914677388, ""residential"": 24.456757002454747}",6,10,0.6481491776159009,0.9553210757381562,3.861361359145117,5,['Basic'],"[""R092"", ""R458"", ""R186""]",0.3868687632628265,326
Ndagijimana John,driver98346661@example.com,DL00327,180,1632.64,0.5036004867167563,0.9103258324524159,1.3477142371439415,0.9216787920330869,"{""highway"": 59.71231697675588, ""city"": 21.428746226560907, ""residential"": 23.047167459258283}",12,35,0.8601636425538546,0.7670656254151527,3.8175269421280618,1,['Basic'],"[""R450"", ""R065"", ""R297""]",0.470415790358785,327
Kamanzi Emmanuel,driver62ea3c75@example.com,DL00328,29,47518.79,0.6156742781284474,0.9113675284619174,4.1227824639079484,0.8653851037267463,"{""highway"": 58.393221583851684, ""city"": 29.308710325764793, ""residential"": 15.23130648456661}",12,15,0.6198874173746226,0.7391645574291164,4.78993518908087,5,['Basic'],"[""R493"", ""R304"", ""R026""]",0.40434638951466995,328
Mukamana Jean,driver01fc0019@example.com,DL00329,49,3345.62,0.8108789843464866,0.9078907920906086,5.833695407300148,0.9473739758681713,"{""highway"": 55.57314340652888, ""city"": 34.07864463272743, ""residential"": 22.506002157107496}",49,16,0.9633597928468208,0.7249019103440226,3.0400345012552865,4,"['Basic', 'Advanced']","[""R027"", ""R409"", ""R300""]",0.2497106356254685,329
