name,email,license_number,total_trips,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id
Hakizimana Diane,hakizimana.diane193@outlook.com,DL00394,168,27264.35,0.5449099722946869,0.9866726775648905,1.7500146228742706,0.8656579435879882,"{""highway"": 56.55191584640537, ""city"": 23.038518321293505, ""residential"": 45.3393085718356}",0,16,0.9369917637208639,0.994194118661651,4.48164051157892,1,"[""Basic""]","[""R227"", ""R448"", ""R015""]",0.46351852921809233,394
Kamanzi Jeanne,kamanzi.jeanne406@gov.rw,DL00395,48,45681.69,0.894394703654246,0.9507357483703092,3.3808999031330647,0.7570282738949032,"{""highway"": 52.58460272049706, ""city"": 17.971438919395847, ""residential"": 34.84331954215203}",0,18,0.8897892463512074,0.8047506897998769,3.0948351651895516,2,"[""Basic"", ""Hazardous Materials""]","[""R205"", ""R447"", ""R275""]",0.3794451977281196,395
Uwimana Patrick,uwimana.patrick118@gmail.com,DL00396,176,37892.79,0.8537083986299947,0.8086651902535695,7.672366158206269,0.7408486344559865,"{""highway"": 50.759352761787504, ""city"": 29.851715673895768, ""residential"": 32.7669228381988}",23,19,0.6999394275540047,0.9949314737386681,4.749808307598217,3,"[""Basic"", ""Advanced""]","[""R363"", ""R175"", ""R170""]",0.2609715829214763,396
Habimana Marie,habimana.marie473@yahoo.com,DL00397,75,19606.83,0.7563278186418276,0.854512385480972,6.48433441563755,0.7573691181876443,"{""highway"": 55.66728960619567, ""city"": 21.825777574841833, ""residential"": 46.90179475918142}",17,18,0.9358962934416126,0.9127534515031679,3.699207295919185,1,"[""Basic"", ""Advanced""]","[""R382"", ""R424"", ""R411""]",0.24100118405299287,397
Nzeyimana Claude,nzeyimana.claude546@gov.rw,DL00398,152,16612.21,0.8647598264182167,0.8214626269565966,5.03927886045762,0.7100920986438085,"{""highway"": 65.46951851103336, ""city"": 15.561482391671447, ""residential"": 34.926549306144196}",33,17,0.9458333030864137,0.8706121537668166,3.015539391154015,2,"[""Basic""]","[""R096"", ""R401"", ""R474""]",0.4768965517299385,398
Nshimiyimana Theoneste,nshimiyimana.theoneste75@gov.rw,DL00399,199,16638.44,0.918188567703806,0.9842788587359751,3.881416526259532,0.98056033355916,"{""highway"": 57.802059778087994, ""city"": 23.79401371159978, ""residential"": 42.088646501065696}",24,6,0.7324739883635144,0.7126828411214785,4.746682558738225,2,"[""Basic"", ""Advanced""]","[""R011"", ""R142"", ""R446""]",0.2781267564803819,399
Ntawukulilyayo Jean,ntawukulilyayo.jean741@gov.rw,DL00400,51,47423.62,0.7988211057113835,0.7707246969208006,1.5303219749083317,0.98544379249491,"{""highway"": 64.30118589253296, ""city"": 23.82769921705261, ""residential"": 31.849271538780673}",25,35,0.9267321836330653,0.7663568174584889,3.188306555801328,2,"[""Basic"", ""Advanced""]","[""R482"", ""R325"", ""R330""]",0.40290473552099415,400
Kamanzi Thierry,kamanzi.thierry341@yahoo.com,DL00401,132,25327.45,0.8143505875620407,0.8691023677147888,6.749757563286614,0.9450820579396765,"{""highway"": 69.45562691495314, ""city"": 22.150336619059566, ""residential"": 32.89330936723969}",1,9,0.9420901833132389,0.7032246885952662,3.718328527017011,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R054"", ""R191"", ""R143""]",0.2724279396542463,401
Niyonzima Thierry,niyonzima.thierry370@outlook.com,DL00402,160,45828.48,0.7797692001373868,0.9860788434921455,5.281230210460377,0.8424061409642636,"{""highway"": 53.72107841240329, ""city"": 16.87627007363081, ""residential"": 34.469602257320226}",2,38,0.9006913559301966,0.9225459637754307,4.228601210527528,1,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R416"", ""R169"", ""R260""]",0.4002692848414524,402
Uwimana Claudine,uwimana.claudine834@yahoo.com,DL00403,200,1215.69,0.9879596345487138,0.9540391935408968,1.458165616324661,0.9562947838335185,"{""highway"": 51.00837118266218, ""city"": 25.478014760577707, ""residential"": 43.9793536797521}",38,38,0.6555117391712538,0.8048302770022999,3.4593213343428912,5,"[""Basic""]","[""R275"", ""R443"", ""R142""]",0.4989590028969265,403
Nzeyimana Olivier,nzeyimana.olivier346@outlook.com,DL00404,24,36315.02,0.7714429739128819,0.9793733733465317,13.072912396480836,0.981187021531247,"{""highway"": 68.20731200835917, ""city"": 23.67974666028264, ""residential"": 44.5980483836089}",19,8,0.9619157839180752,0.7094741178385582,3.4122016772597163,3,"[""Basic""]","[""R419"", ""R489"", ""R365""]",0.25362696476761604,404
Uwase Beatrice,uwase.beatrice789@gov.rw,DL00405,123,42486.73,0.7945516746120196,0.8815994195066997,6.548182483870546,0.7555655595301684,"{""highway"": 59.72076360304762, ""city"": 17.48944015507944, ""residential"": 44.56147100288471}",7,0,0.699749989200724,0.8966455503607018,3.0984435211334946,5,"[""Basic"", ""Hazardous Materials""]","[""R218"", ""R500"", ""R265""]",0.28684381234132017,405
Bizimana Jacqueline,bizimana.jacqueline738@gmail.com,DL00406,184,25366.11,0.8411983089113735,0.9565196896835036,10.22851750341915,0.9351859337778196,"{""highway"": 53.71044044576114, ""city"": 25.20814603931958, ""residential"": 36.2544888229938}",19,7,0.8706233420245937,0.8276019873418237,3.1810706391721175,2,"[""Basic"", ""Advanced""]","[""R394"", ""R341"", ""R325""]",0.2550465095938519,406
Rwigema Francoise,rwigema.francoise135@gov.rw,DL00407,90,21754.22,0.8007142168577448,0.9729154081680862,6.065295038626128,0.9947707825401548,"{""highway"": 66.81968202988271, ""city"": 15.215621566996143, ""residential"": 40.31340036760235}",24,28,0.7639136574947881,0.782098498833813,4.035110924967963,3,"[""Basic"", ""Advanced""]","[""R119"", ""R270"", ""R304""]",0.15616063764677712,407
Ntawukulilyayo Jacqueline,ntawukulilyayo.jacqueline764@irembo.rw,DL00408,58,40696.26,0.7345101354382652,0.8255127532326313,8.067615578858167,0.7929458592175606,"{""highway"": 61.57066364378716, ""city"": 17.173656674318927, ""residential"": 36.41219566990383}",22,27,0.983545521593468,0.8010079759190913,3.9943352997093973,2,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R283"", ""R073"", ""R087""]",0.49647458367409913,408
Nkurunziza Esperance,nkurunziza.esperance52@gov.rw,DL00409,146,18948.92,0.732370506169169,0.8526216909214103,8.285783033005279,0.7514360457594805,"{""highway"": 64.01763796869649, ""city"": 21.124251039374563, ""residential"": 43.565952247491424}",48,11,0.6846396299547237,0.8285565114877349,3.9910173593247347,3,"[""Basic"", ""Hazardous Materials""]","[""R438"", ""R347"", ""R265""]",0.34629241110718645,409
Ndagijimana Patrick,ndagijimana.patrick319@gmail.com,DL00410,15,43217.75,0.6116160367362127,0.9153273858067846,13.097020235058933,0.8319540339256877,"{""highway"": 64.85640053249875, ""city"": 24.007891634962608, ""residential"": 31.241121642150066}",47,33,0.8589482463344431,0.7070237043079536,4.939086623715208,2,"[""Basic"", ""Advanced""]","[""R108"", ""R211"", ""R412""]",0.23223277354946115,410
Uwineza Eric,uwineza.eric403@outlook.com,DL00411,78,3070.10,0.9536082983517966,0.7716946618353757,14.936070238665586,0.8318938665672077,"{""highway"": 68.06947837516961, ""city"": 29.548674827525964, ""residential"": 41.269417200439754}",2,12,0.8220696387331081,0.8130007111164269,3.1361834533611597,2,"[""Basic"", ""Advanced""]","[""R301"", ""R318"", ""R260""]",0.2827534686866552,411
Uwineza Immaculee,uwineza.immaculee390@yahoo.com,DL00412,97,27390.52,0.8941338252674448,0.8819084426219161,12.169821526587864,0.803615366115378,"{""highway"": 58.216933614680954, ""city"": 23.662139193473223, ""residential"": 42.13115671262774}",8,10,0.8811316474695796,0.9850082216349298,3.104790017865729,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R244"", ""R499"", ""R236""]",0.18177776592458478,412
Mukashema Clementine,mukashema.clementine879@gov.rw,DL00413,89,12828.46,0.9220422908610302,0.7998042274899254,3.13799585130949,0.9053506354661495,"{""highway"": 57.08051041752867, ""city"": 28.859762903721723, ""residential"": 34.95784802079814}",10,33,0.8651652911954666,0.8831147157394397,4.201103122291828,3,"[""Basic""]","[""R108"", ""R129"", ""R107""]",0.37200589988950894,413
Murenzi Alphonse,murenzi.alphonse71@gov.rw,DL00414,121,42792.54,0.5947013073186878,0.7688816594862976,2.98556243623475,0.9999113160605015,"{""highway"": 51.73810487768128, ""city"": 20.170622113304226, ""residential"": 41.73616170230533}",8,8,0.7858479842601527,0.8448764027800579,3.6211919224421125,1,"[""Basic""]","[""R486"", ""R087"", ""R280""]",0.15253671237471145,414
Rwigema Alphonsine,rwigema.alphonsine928@outlook.com,DL00415,67,40962.68,0.9248965465493475,0.9311702223867223,14.928157849314182,0.9089987596493005,"{""highway"": 65.42177938295234, ""city"": 16.51480563302266, ""residential"": 48.922733759569255}",14,18,0.9586166653375485,0.9218129181646443,3.824686151815447,3,"[""Basic""]","[""R378"", ""R107"", ""R032""]",0.36534203137502685,415
Iyamuremye Alphonsine,iyamuremye.alphonsine10@gmail.com,DL00416,14,40740.91,0.6602750760137677,0.8874128846344721,13.61665216876511,0.7982635809915675,"{""highway"": 51.59719177546984, ""city"": 17.3122566662742, ""residential"": 39.03175627604513}",38,37,0.9978945238135758,0.8411396528705295,3.239156220294938,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R270"", ""R225"", ""R156""]",0.49210816425066706,416
Nshimiyimana Claude,nshimiyimana.claude236@irembo.rw,DL00417,169,14697.64,0.5194878811575834,0.740479560343991,7.488982039842747,0.9699942171270683,"{""highway"": 51.21982347053435, ""city"": 23.597712956975393, ""residential"": 37.058797090175275}",42,7,0.8341194255522735,0.7461432340494412,3.735932205656454,3,"[""Basic""]","[""R150"", ""R076"", ""R398""]",0.44133450547671527,417
Mukashema Thierry,mukashema.thierry995@outlook.com,DL00418,136,22291.40,0.6649439006516693,0.8210958588668961,11.390459013105199,0.7692715820574251,"{""highway"": 56.42179787719219, ""city"": 20.26885575708158, ""residential"": 45.21486039491795}",46,27,0.7326684035638455,0.9938726324760003,3.715099859114882,2,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R481"", ""R478"", ""R334""]",0.36355929103548534,418
Nyiraneza Francoise,nyiraneza.francoise845@yahoo.com,DL00419,66,43935.98,0.9392055710491836,0.9377419768829298,6.770641408017427,0.734006471259385,"{""highway"": 65.15468454586201, ""city"": 15.241964702279478, ""residential"": 49.72600103383034}",16,22,0.6800871076651965,0.8276620666342495,3.1706390273685496,5,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R268"", ""R108"", ""R439""]",0.12033978537865116,419
Nkurunziza Jean,nkurunziza.jean432@irembo.rw,DL00420,150,44028.91,0.5660864873166231,0.8771700111980589,4.960095490243226,0.7030932627506269,"{""highway"": 57.434984763629735, ""city"": 23.760156185212928, ""residential"": 46.18220784327372}",22,28,0.679255188264702,0.8557846065131243,4.639517569691187,1,"[""Basic"", ""Advanced""]","[""R036"", ""R044"", ""R106""]",0.47751998055298783,420
Mukamana Theogene,mukamana.theogene681@gmail.com,DL00421,132,47755.49,0.6097191328407443,0.9563758475144126,6.897599477814367,0.9921593975491125,"{""highway"": 57.817543079347445, ""city"": 16.557755650949087, ""residential"": 46.511304890234186}",23,22,0.6974774012419291,0.9476663072530789,3.9838920058906915,4,"[""Basic"", ""Advanced""]","[""R470"", ""R424"", ""R032""]",0.4915455248223862,421
Habimana Jean,habimana.jean702@gmail.com,DL00422,103,42980.73,0.9741020943513207,0.8914726399462174,3.3227942301402797,0.903088344715506,"{""highway"": 51.59238835061821, ""city"": 16.66233091584583, ""residential"": 44.969244710556254}",30,12,0.6569703330215655,0.8920023145208626,3.1303375837021754,5,"[""Basic""]","[""R048"", ""R165"", ""R174""]",0.11834250373693811,422
Kamanzi Aimable,kamanzi.aimable223@gov.rw,DL00423,147,30222.68,0.6939270928501549,0.7703479129884366,6.586768567332569,0.8555209961012923,"{""highway"": 65.34795210822449, ""city"": 26.43239009628854, ""residential"": 32.096444682786924}",45,5,0.7415787413337551,0.9886087678763955,4.6622915115063766,2,"[""Basic""]","[""R032"", ""R340"", ""R030""]",0.15702891053323934,423
Nshimiyimana Claudine,nshimiyimana.claudine357@irembo.rw,DL00424,130,32404.09,0.5683961610352921,0.8739282483147061,8.4148792333453,0.7211027515471288,"{""highway"": 68.05991611546912, ""city"": 28.02923514260835, ""residential"": 40.8935566705489}",7,38,0.6676968737118881,0.9364582780876413,4.346901184587499,5,"[""Basic"", ""Advanced""]","[""R178"", ""R257"", ""R005""]",0.4857785240106077,424
Habyarimana Beatrice,habyarimana.beatrice754@yahoo.com,DL00425,189,9586.35,0.8847074724546093,0.903237718762826,8.705070094836158,0.930018811734052,"{""highway"": 65.4912308803586, ""city"": 27.348250999113063, ""residential"": 47.501649439357664}",34,20,0.7310083237853271,0.9736076913180212,4.9971682907530575,1,"[""Basic""]","[""R441"", ""R496"", ""R030""]",0.17672186033457657,425
Ntawukulilyayo Immaculee,ntawukulilyayo.immaculee379@gov.rw,DL00426,115,4676.70,0.717287595362649,0.7321861425742134,1.6797661095018108,0.8639126421222896,"{""highway"": 65.98594085697802, ""city"": 17.977133324944, ""residential"": 45.1722740287761}",30,34,0.751755385595697,0.7475626903982988,4.858570452098139,5,"[""Basic"", ""Hazardous Materials""]","[""R215"", ""R141"", ""R076""]",0.17746236055787393,426
Rwigema Patrick,rwigema.patrick688@gmail.com,DL00427,43,48556.49,0.5087878103003005,0.7037864207882459,5.9192811946199075,0.8961645337306543,"{""highway"": 51.839327543746286, ""city"": 29.759301535170824, ""residential"": 39.67431535657564}",7,31,0.7224560914530676,0.9382746551979737,4.05576863035218,4,"[""Basic"", ""Hazardous Materials""]","[""R204"", ""R134"", ""R398""]",0.19442634271677092,427
Bizimana Patrick,bizimana.patrick672@gov.rw,DL00428,134,21800.54,0.9934586959145305,0.958049324150853,4.866220377816884,0.9557532152048949,"{""highway"": 65.16513826060466, ""city"": 29.734227366692817, ""residential"": 39.96103472917293}",17,25,0.9400194274377589,0.9788347826277863,3.757112775494293,3,"[""Basic""]","[""R042"", ""R485"", ""R314""]",0.39860467773362174,428
Uwineza Claude,uwineza.claude315@outlook.com,DL00429,15,37698.47,0.8174562370222989,0.8914331820777597,11.791213360925775,0.7556846877919283,"{""highway"": 51.05688147108032, ""city"": 26.868156238122452, ""residential"": 37.78260845173723}",26,39,0.9334252033599312,0.9315201243209625,4.027355471781112,5,"[""Basic"", ""Advanced""]","[""R176"", ""R210"", ""R197""]",0.3999636930336189,429
Niyonzima Esperance,niyonzima.esperance539@gmail.com,DL00430,17,30562.87,0.8321798915586722,0.904090020046386,1.9337106821767982,0.9909028147811507,"{""highway"": 69.38508542285395, ""city"": 27.491353543744005, ""residential"": 34.38473516668114}",2,25,0.8127001044421667,0.7785045467327005,3.1955487210260314,1,"[""Basic"", ""Advanced""]","[""R446"", ""R229"", ""R370""]",0.1250090105721037,430
Munyemana Olivier,munyemana.olivier422@gov.rw,DL00431,157,47319.21,0.5430697507410394,0.9680080738059516,8.26159047139037,0.9300206346218516,"{""highway"": 67.77676014994562, ""city"": 20.569218033975126, ""residential"": 44.38519289085079}",30,31,0.8438851272868425,0.811631221887679,3.883005921737176,3,"[""Basic"", ""Hazardous Materials""]","[""R073"", ""R048"", ""R265""]",0.14410080338931486,431
Uwimana Olivier,uwimana.olivier11@gmail.com,DL00432,19,19163.32,0.5987372402764297,0.9947763350646752,1.7869544114158553,0.9539715992578834,"{""highway"": 69.82797530731128, ""city"": 22.3535902899382, ""residential"": 32.13743656817883}",47,12,0.6319406243980802,0.9163128898916398,4.19288954389805,4,"[""Basic""]","[""R193"", ""R056"", ""R462""]",0.34693821163127875,432
Ntawukulilyayo Jacqueline,ntawukulilyayo.jacqueline952@outlook.com,DL00433,89,31968.84,0.8554583826937339,0.7560506362031498,9.266378321375571,0.93129722260409,"{""highway"": 58.844089758776185, ""city"": 22.435054048504497, ""residential"": 44.788301618289125}",6,26,0.6113787008038783,0.9307940831426322,4.384415503662302,3,"[""Basic"", ""Advanced""]","[""R012"", ""R398"", ""R065""]",0.31459596336626305,433
Niyonsaba Francoise,niyonsaba.francoise758@yahoo.com,DL00434,74,28452.62,0.6134830336959625,0.74228155244607,1.014678468373846,0.9695941646266569,"{""highway"": 51.558735333382955, ""city"": 27.906131615649095, ""residential"": 47.187401931559144}",9,16,0.7112972348628578,0.7751486020977558,3.337819778772528,3,"[""Basic"", ""Hazardous Materials""]","[""R305"", ""R059"", ""R304""]",0.4733500912847811,434
Niyonsaba Theoneste,niyonsaba.theoneste280@gov.rw,DL00435,95,20300.94,0.7272095281655009,0.7022195702028304,7.71542484710367,0.9084596772235539,"{""highway"": 57.987686296126085, ""city"": 20.22403756600265, ""residential"": 40.05181108768818}",32,34,0.6190913791381344,0.7698163188023166,4.631155597421804,5,"[""Basic"", ""Hazardous Materials""]","[""R138"", ""R230"", ""R106""]",0.330452257800544,435
Umuhoza Claude,umuhoza.claude291@yahoo.com,DL00436,161,10869.39,0.9435745406505651,0.963726792068667,5.88740451503066,0.8807251630271745,"{""highway"": 66.94183763083785, ""city"": 15.142111347356863, ""residential"": 34.02848981321953}",27,39,0.8180749598292802,0.814755803025154,3.289374301197954,4,"[""Basic"", ""Advanced""]","[""R334"", ""R307"", ""R103""]",0.1778164130837622,436
Habimana Patrick,habimana.patrick274@yahoo.com,DL00437,117,32202.54,0.9553865184180322,0.7233903766929607,3.992147737104992,0.9049986605535931,"{""highway"": 66.39362277539027, ""city"": 20.18078327795921, ""residential"": 31.81153685627882}",10,15,0.6781070760182679,0.9201689648464435,4.7573266064199204,4,"[""Basic"", ""Advanced"", ""Hazardous Materials""]","[""R164"", ""R256"", ""R195""]",0.33163798613745765,437
Uwimana Jacqueline,uwimana.jacqueline314@outlook.com,DL00438,200,20729.93,0.5802022951348982,0.8681859476530083,14.144736686842673,0.772245682295075,"{""highway"": 64.92586164187885, ""city"": 27.366266500043487, ""residential"": 41.48634310334487}",44,32,0.8415441289634422,0.9988179713329814,3.8990076667034,1,"[""Basic""]","[""R140"", ""R064"", ""R089""]",0.2704152747445763,438
Niyitegeka Alphonse,niyitegeka.alphonse768@gov.rw,DL00439,97,1594.75,0.5333623596181796,0.8790392101447522,13.465662328360924,0.9995617006159534,"{""highway"": 53.38891908637669, ""city"": 15.93736391939381, ""residential"": 42.61079429683058}",13,22,0.6993225011220291,0.8282480846226272,4.067588714427286,3,"[""Basic"", ""Advanced""]","[""R121"", ""R407"", ""R247""]",0.3263157685738878,439
