route_code,cost,start_location,end_location,estimated_travel_time,distance,avg_traffic_density,avg_fuel_consumption,historical_delays,weather_risk_factor,time_of_day_efficiency,day_of_week_efficiency,seasonal_factors,complexity_score,historical_incidents,id_x,vehicle_id,driver_id,route_id,start_time,end_time,actual_duration,expected_duration,start_fuel_level,end_fuel_level,fuel_consumed,actual_distance,planned_distance,average_speed,max_speed,idle_time,weather_conditions,traffic_conditions,on_time_status,cargo_weight,cargo_type,maintenance_issues_reported,driver_fatigue_score,id_y,name,email,license_number,total_trips_driver,total_earnings,safety_score,on_time_delivery_rate,experience_years,rest_compliance_rate,avg_speed_profile,harsh_braking_events,harsh_acceleration_events,fuel_efficiency_score,route_adherence,customer_satisfaction,training_level,certifications,preferred_routes,fatigue_score,id_merged,license_plate,model,capacity,category,status,total_trips_vehicle,total_distance_travelled,manufacture_year,fuel_efficiency,maintenance_score,last_maintenance_date,maintenance_frequency,engine_hours,idle_time_percentage,avg_speed,emissions_data,tire_wear_rate,breakdown_frequency,sensor_data_json,operational_cost_per_mile,driver_id_vehicles,route_id_vehicles,id_vehicles
R309,152.2933147221146,Butare,Nyanza,4,234.8086305363268,0.3758682752936618,18.87100995857731,34.42925004605453,0.438965960787351,"{""0"": 0.9896777841560538, ""1"": 0.7529028578934213, ""2"": 0.8463445121669846, ""3"": 0.7127646363054273, ""4"": 0.9009818805049986, ""5"": 0.843969326464859, ""6"": 0.9498799031940495, ""7"": 0.8456576677227965, ""8"": 0.8664516115566829, ""9"": 0.8169396366176269, ""10"": 0.9264200758069077, ""11"": 0.9462087600238639, ""12"": 0.7175843047112833, ""13"": 0.809002401253631, ""14"": 0.8537272661178408, ""15"": 0.7840423873969222, ""16"": 0.9270354431138197, ""17"": 0.8830124608384938, ""18"": 0.7049225774757455, ""19"": 0.9000501288529379, ""20"": 0.9971951322568415, ""21"": 0.7525876224503619, ""22"": 0.746083922541283, ""23"": 0.7018497691339588}","{""0"": 0.9656832360251832, ""1"": 0.9109419712694219, ""2"": 0.848564913104962, ""3"": 0.8119249256932904, ""4"": 0.8277383489613955, ""5"": 0.8809043983658207, ""6"": 0.9926187028202653}","{""winter"": 0.7653397389446713, ""spring"": 0.9855962754295373, ""summer"": 0.9594943299948039, ""fall"": 0.8057556971998153}",1.8979684663903196,19,309,131,55,309,2024-08-15 18:14:14.818730,2024-08-15 22:38:31.424214,264.27675807065,240.0,96.0944383161184,76.2722693895393,19.82216892657911,224.14166613894017,234.8086305363268,50.88794060634413,62.89329465724676,26.554449661167407,Fog,Moderate,False,6184.328317767524,Fragile,,0.3857510283572675,5,Rwigema Emmanuel,driverd4eea1b6@example.com,DL00055,31,3131.36,0.8556107883762905,0.8340662520346807,6.20590466831441,0.9113890289697208,"{""highway"": 60.547041198029696, ""city"": 27.901030939403466, ""residential"": 22.796095607325334}",28,13,0.900883823397262,0.858850264548763,3.067356559815912,2,"['Basic', 'Advanced']","[""R116"", ""R059"", ""R173""]",0.1007864133248672,55,VEH0131,Isuzu D-Max,33,Coaster,maintenance,205,28004.63346947453,2021,19.81928161093702,0.9750896699138264,2024-11-30,96,3609.840153069578,0.2145985837648714,31.036778785507035,"{""co2"": 286.2206565808514, ""nox"": 11.437662799545851}",0.0024278348267985,0.0122874958945628,"{""engine_temp"": 197.96117372890203, ""oil_pressure"": 32.93005037749812, ""battery"": 12.651919864471845}",1.182450709803466,55.0,,131
R313,165.04530314039482,Kirehe,Nyamagabe,10,407.2826279009286,0.3247452180232921,18.12471621838641,8.818701460006302,0.2901968611993957,"{""0"": 0.8661761219283732, ""1"": 0.9530549698653411, ""2"": 0.7413513088600131, ""3"": 0.9336670105748923, ""4"": 0.9598232915681255, ""5"": 0.9194127165840815, ""6"": 0.7230427945092931, ""7"": 0.8795175593323097, ""8"": 0.8731872359474313, ""9"": 0.9859395393324132, ""10"": 0.7763619070570704, ""11"": 0.7447644178581887, ""12"": 0.8872931619601818, ""13"": 0.9539019601020121, ""14"": 0.7397589428123658, ""15"": 0.8366965976712298, ""16"": 0.9000824527568068, ""17"": 0.793442982173477, ""18"": 0.8209615061699623, ""19"": 0.9009735459657935, ""20"": 0.9539673896778114, ""21"": 0.7691517398246478, ""22"": 0.8510226260577637, ""23"": 0.9495594865989804}","{""0"": 0.8642578595549364, ""1"": 0.9823124095347128, ""2"": 0.9912822230664234, ""3"": 0.9088548305561539, ""4"": 0.9654067133246993, ""5"": 0.8439287715508972, ""6"": 0.824162398064111}","{""winter"": 0.7644520243341393, ""spring"": 0.9908495836346335, ""summer"": 0.9725852561243427, ""fall"": 0.806988244320223}",1.4690518770553744,15,313,855,185,313,2024-08-01 15:24:10.818730,,600.0,600.0,51.013460383246,,,,407.2826279009286,,,,Rain,Heavy,True,6116.847052034022,Fragile,,0.5164934973178031,78,Uwase Odette,driverc1f05b8b@example.com,DL00185,68,5048.42,0.9581858630307694,0.9328888791648378,11.752689956325275,0.7699623897383772,"{""highway"": 67.702911140755, ""city"": 30.22318047854794, ""residential"": 17.824782069157443}",32,6,0.989800621666436,0.8686465680004916,4.532389895507402,1,"['Basic', 'Advanced']","[""R136"", ""R231"", ""R465""]",0.305691063072935,185,VEH0855,Toyota Land Cruiser,97,Coaster,active,48,23746.15002504277,2014,16.420403084239084,0.8876086634494789,2025-03-05,176,13008.030816957656,0.1716485321776699,40.52816721439847,"{""co2"": 267.893287837293, ""nox"": 14.204580997829837}",0.00316639787548,0.0213349869407321,"{""engine_temp"": 215.4149144049656, ""oil_pressure"": 53.95023137898581, ""battery"": 13.241383395156438}",1.63964706662403,185.0,395.0,855
R314,156.43453068543116,Musanze,Gicumbi,2,272.01270206614464,0.3166182123743611,18.89731024892,5.882271456469894,0.3632714913762903,"{""0"": 0.9700929350572876, ""1"": 0.9510672441857831, ""2"": 0.8835646708462802, ""3"": 0.9008165699923795, ""4"": 0.8521141074646885, ""5"": 0.8004498724745871, ""6"": 0.7651716353531695, ""7"": 0.9079544948721162, ""8"": 0.8450353826255605, ""9"": 0.904434364836558, ""10"": 0.8804085373647035, ""11"": 0.8202647136556356, ""12"": 0.866703532028994, ""13"": 0.8060139340149163, ""14"": 0.9316254201058619, ""15"": 0.7404398050634919, ""16"": 0.9964634352959398, ""17"": 0.9870830934314607, ""18"": 0.9275257636919869, ""19"": 0.8076187656588046, ""20"": 0.8432195168844365, ""21"": 0.7100687064183338, ""22"": 0.940497916217794, ""23"": 0.8369422711800583}","{""0"": 0.8530295677540959, ""1"": 0.8882691228511319, ""2"": 0.9696211026918684, ""3"": 0.8690113243873976, ""4"": 0.902259880162261, ""5"": 0.9576903852068986, ""6"": 0.8859014408588757}","{""winter"": 0.8947321933572364, ""spring"": 0.893063109880312, ""summer"": 0.9943290427732354, ""fall"": 0.8502899359559473}",3.225505226759805,20,314,392,743,314,2024-10-21 02:10:32.818730,2024-10-21 03:51:33.730482,101.0151958633428,120.0,87.57732716539282,53.28952232869322,34.28780483669959,285.1146752730744,272.01270206614464,169.34957528100327,231.3129985234776,15.528515804954353,Fog,Light,True,6633.702495020931,General,,0.5816715859900772,74,Mukamana Thierry,driver83981e4c@example.com,DL00743,168,20168.44,0.8978673864834013,0.8556079163353624,18.59159962981053,0.8740561917604492,"{""highway"": 73.69042385902299, ""city"": 32.5079286230314, ""residential"": 18.1650824691631}",34,17,0.8923041155483824,0.7489595479677822,4.954435210034367,1,['Basic'],"[""R155"", ""R005"", ""R120""]",0.4344615533435243,743,VEH0392,Nissan Patrol,66,Coaster,active,115,10643.52944490951,2012,9.226279865871838,0.507083378889092,2025-01-18,37,3512.1765728344267,0.1295494312910663,33.776876163289586,"{""co2"": 246.08753426600452, ""nox"": 33.39781957833877}",0.0048917825537801,0.0134797937929223,"{""engine_temp"": 186.23454769452601, ""oil_pressure"": 50.93711843639473, ""battery"": 13.153556080090272}",1.9079634726705688,743.0,,392
R319,315.38521609449333,Kamonyi,Butare,3,156.55130567286483,0.2207729838785043,24.834657070363697,18.909408705932226,0.5662222144826033,"{""0"": 0.8059543798611651, ""1"": 0.7877183167281919, ""2"": 0.8806152470902696, ""3"": 0.8443951799449446, ""4"": 0.9661451004053583, ""5"": 0.7235987093556941, ""6"": 0.7233260396518992, ""7"": 0.9929086051884517, ""8"": 0.9906910387858751, ""9"": 0.8297016220123631, ""10"": 0.8918870796246383, ""11"": 0.9315907670339277, ""12"": 0.8999678350345188, ""13"": 0.9677346292698243, ""14"": 0.8059524148174759, ""15"": 0.8476805262578581, ""16"": 0.8839267400253072, ""17"": 0.9229627634015074, ""18"": 0.7761896728174987, ""19"": 0.7294532017527211, ""20"": 0.7765184519850215, ""21"": 0.7703444482238637, ""22"": 0.8849784496997052, ""23"": 0.7850740597264569}","{""0"": 0.802932363596386, ""1"": 0.8758377235379855, ""2"": 0.8008619762928446, ""3"": 0.8394436309617169, ""4"": 0.8344075108569349, ""5"": 0.8019471791878177, ""6"": 0.8418112261597603}","{""winter"": 0.7103070033226512, ""spring"": 0.8469363061948829, ""summer"": 0.9137801224324, ""fall"": 0.8803969246713287}",5.513073861583594,5,319,723,34,319,2024-08-31 15:01:57.818730,2024-08-31 18:15:39.219347,193.69001027641357,180.0,77.39174754615746,63.5274805224401,13.86426702371736,171.2791071543595,156.55130567286483,53.05769985037279,75.45028079520348,29.435758904807425,Fog,Moderate,True,7493.420355771786,Fragile,,0.6277823415980713,44,Umuhoza Jean,driverc01f3a70@example.com,DL00034,28,31815.37,0.9735988726714346,0.7933060372488877,18.91467772555284,0.7136740325470314,"{""highway"": 55.0972365844118, ""city"": 20.092650013823395, ""residential"": 24.42941102471272}",20,21,0.9326845186275604,0.9677752785464871,4.441055914858331,1,"['Basic', 'Advanced']","[""R088"", ""R091"", ""R125""]",0.4412659415705549,34,VEH0723,Isuzu D-Max,49,Cab,active,84,66255.88440114453,2015,16.760434263285603,0.7281479259886154,2024-10-02,137,6440.379439034387,0.2159794054102234,37.87665133828565,"{""co2"": 193.3341688798072, ""nox"": 42.53526679498994}",0.0099008577178315,0.0434983525876877,"{""engine_temp"": 185.71770412106244, ""oil_pressure"": 53.40342193461058, ""battery"": 13.038124681637399}",0.9810593122954698,34.0,,723
R321,188.89457817006544,Karongi,Kayonza,4,126.30444339289332,0.7983741100501146,17.10020736566065,26.808590696289933,0.7975616215748685,"{""0"": 0.7639008501853057, ""1"": 0.8988094881917397, ""2"": 0.8212618551050098, ""3"": 0.8275831674442891, ""4"": 0.8451451634023002, ""5"": 0.9556519776253846, ""6"": 0.8531809558758515, ""7"": 0.7717770022613372, ""8"": 0.9719335056637797, ""9"": 0.7270322611188109, ""10"": 0.9135607121530501, ""11"": 0.9663055628984583, ""12"": 0.9401349755756707, ""13"": 0.891437396167874, ""14"": 0.8876750688212871, ""15"": 0.7300977956420428, ""16"": 0.7297096074913542, ""17"": 0.8450458750614219, ""18"": 0.8384162608016363, ""19"": 0.7274795059928673, ""20"": 0.8467314310821714, ""21"": 0.7884305895644474, ""22"": 0.9081116393243396, ""23"": 0.8154779356932367}","{""0"": 0.8672036165806314, ""1"": 0.9023494367189124, ""2"": 0.9931323513675936, ""3"": 0.817416453431546, ""4"": 0.942838067035852, ""5"": 0.9973361797643012, ""6"": 0.9612008937732823}","{""winter"": 0.7519580206253238, ""spring"": 0.939373141602295, ""summer"": 0.991980740682299, ""fall"": 0.8768414056485465}",5.018780396364963,19,321,304,596,321,2024-09-27 19:35:34.818730,2024-09-28 00:13:21.269466,277.774178936504,240.0,62.35139855369855,32.75625226424404,29.59514628945451,136.04439633075305,126.30444339289332,29.38597032703704,36.48186511001418,22.41620805717007,Clear,Moderate,False,7011.871205861784,General,Tire pressure warning,0.6237387657562858,54,Umuhoza Anitha,driver0898c740@example.com,DL00596,41,7717.18,0.5480675308778125,0.9323995726302938,1.860861612556128,0.8099109096051043,"{""highway"": 70.51516335470562, ""city"": 25.687310826563664, ""residential"": 23.389830991615682}",21,4,0.7092587198653086,0.9462813637682131,3.542084561569867,2,"['Basic', 'Advanced']","[""R320"", ""R116"", ""R062""]",0.4122448360028254,596,VEH0304,Toyota Land Cruiser,88,Coach,maintenance,146,94053.85759808317,2018,10.126156443545508,0.6895900437713394,2025-02-17,45,7098.568052195548,0.1680853523768896,38.52763940268824,"{""co2"": 188.05660884695283, ""nox"": 24.262996941388586}",0.0071022715212673,0.0281896105535695,"{""engine_temp"": 201.9088269315666, ""oil_pressure"": 68.95866917001906, ""battery"": 12.723171816707811}",1.795534029531384,596.0,229.0,304
R328,218.16523321553396,Karongi,Rwamagana,2,186.61861178029372,0.2400803781660904,17.05865148958929,35.8372361712122,0.6868010084823265,"{""0"": 0.7462132769746845, ""1"": 0.8386457198695438, ""2"": 0.7005423809828185, ""3"": 0.9273518632627628, ""4"": 0.7417425390703031, ""5"": 0.8793965910804908, ""6"": 0.9533136590688539, ""7"": 0.7926858806985196, ""8"": 0.7679483037583071, ""9"": 0.9793530132199895, ""10"": 0.854732764356502, ""11"": 0.7241615777476487, ""12"": 0.9587816494529466, ""13"": 0.9998171815702921, ""14"": 0.7802584507542922, ""15"": 0.9732368786280982, ""16"": 0.9195241786159876, ""17"": 0.7170528000642411, ""18"": 0.9869110862569701, ""19"": 0.7563991165841898, ""20"": 0.8521777400826555, ""21"": 0.7286932016625424, ""22"": 0.8076981583776476, ""23"": 0.7590862564211399}","{""0"": 0.9202579106511538, ""1"": 0.9204264682101971, ""2"": 0.9583775557670331, ""3"": 0.855198791678045, ""4"": 0.8007569993610671, ""5"": 0.9215308269982495, ""6"": 0.8386731466825825}","{""winter"": 0.8588558362189368, ""spring"": 0.9903982697322911, ""summer"": 0.993435557489329, ""fall"": 0.8346031667316738}",1.6789539785950938,11,328,845,310,328,2025-01-21 15:20:01.818730,2025-01-21 17:34:07.278719,134.0909998104882,120.0,72.20563606487613,35.57015253126363,36.6354835336125,191.71141001868804,186.61861178029372,85.78267458202349,100.03745845779312,17.926141868513213,Clear,Light,False,6531.379797533995,General,,0.3639030801747835,3,Iyamuremye Claude,driver65840527@example.com,DL00310,59,12702.78,0.9956903470878627,0.7788395229330398,9.418691122472758,0.8561697517322986,"{""highway"": 55.2422092434334, ""city"": 33.139113682510846, ""residential"": 19.287101178288626}",27,7,0.8488524304364946,0.8761627315721241,4.188952644782097,5,['Basic'],"[""R475"", ""R460"", ""R180""]",0.1264032555475672,310,VEH0845,Toyota Hilux,34,Coach,maintenance,17,10272.15018749884,2017,15.365500332344109,0.8729287253623594,2024-10-10,78,18285.38293574636,0.1036208172782388,57.67649718505723,"{""co2"": 116.4332476262184, ""nox"": 25.331577731151565}",0.0042383777630629,0.0245364284434326,"{""engine_temp"": 211.0806434818416, ""oil_pressure"": 39.9268513162855, ""battery"": 13.692116177181898}",1.7157571001106005,310.0,189.0,845
R337,477.15183776767776,Gisenyi,Nyamagabe,6,195.76311145738777,0.3386774466639601,15.242887383006751,17.261956724856436,0.3127881369165701,"{""0"": 0.9040193782399313, ""1"": 0.8792356124492219, ""2"": 0.9148257697939923, ""3"": 0.7185681219605383, ""4"": 0.7769267659652211, ""5"": 0.8127735168567216, ""6"": 0.8962393236056231, ""7"": 0.8712430521538371, ""8"": 0.9852911950230985, ""9"": 0.8813711367297926, ""10"": 0.9849542122881888, ""11"": 0.8995799705057025, ""12"": 0.9437446750780212, ""13"": 0.863208713285502, ""14"": 0.991058279643984, ""15"": 0.8822817237689846, ""16"": 0.8235655656434138, ""17"": 0.7645669985697728, ""18"": 0.7095649693012962, ""19"": 0.9162227244274825, ""20"": 0.7634909609031526, ""21"": 0.9333183895568812, ""22"": 0.7370271551805261, ""23"": 0.7110099653892891}","{""0"": 0.9513987335342091, ""1"": 0.8978111263419883, ""2"": 0.945315699311916, ""3"": 0.8837120116616884, ""4"": 0.802091116515437, ""5"": 0.8132972222082737, ""6"": 0.823214194590814}","{""winter"": 0.8532087906114372, ""spring"": 0.9791553645500365, ""summer"": 0.9736173991715226, ""fall"": 0.8092899285418083}",2.860293464584342,5,337,940,418,337,2024-07-13 17:46:12.818730,2024-07-13 23:15:58.037130,329.75363999543674,360.0,89.0334105290843,78.77403831350466,10.259372215579646,198.7385850375085,195.76311145738777,36.16128423151151,44.37482825270377,34.85778726631381,Rain,Moderate,True,3033.9140765664765,Fragile,,0.3646206830041296,83,Kamanzi Claude,driverce151cb9@example.com,DL00418,109,17311.28,0.6191996676905216,0.7976401916735297,12.285459396201878,0.9214047495594646,"{""highway"": 73.21857385806382, ""city"": 26.984004991326767, ""residential"": 23.174559755265488}",1,3,0.6579984823253897,0.8001682246636468,4.080007880640558,4,['Basic'],"[""R124"", ""R155"", ""R256""]",0.3469141910035732,418,VEH0940,Nissan Patrol,79,Coach,active,46,79414.27086769658,2023,16.28305377861137,0.8969638827160061,2025-03-27,91,11539.149568708572,0.1986345576825716,40.6466083356788,"{""co2"": 107.88344008428652, ""nox"": 48.63199249805076}",0.0026512258135965,0.0421279973148434,"{""engine_temp"": 203.29703389023612, ""oil_pressure"": 69.10643320113473, ""battery"": 13.710345286819832}",0.8430616029390078,418.0,444.0,940
R344,370.8091802073069,Kigali,Huye,2,182.48587939592292,0.484628519044736,14.393594303144308,2.4516205345944986,0.4413027575769721,"{""0"": 0.9878950076171967, ""1"": 0.8947734542891855, ""2"": 0.7793371464374899, ""3"": 0.7192165148982452, ""4"": 0.8341469391082756, ""5"": 0.806838926526373, ""6"": 0.9227476963142021, ""7"": 0.9909705203550923, ""8"": 0.9610935427176894, ""9"": 0.9871203670532724, ""10"": 0.8149339527599055, ""11"": 0.9528262672906203, ""12"": 0.9012807736008634, ""13"": 0.842473829821851, ""14"": 0.7666479970230303, ""15"": 0.8240602667385856, ""16"": 0.9418936734408918, ""17"": 0.7061217393217168, ""18"": 0.7024566569456195, ""19"": 0.7926526636303866, ""20"": 0.9526122032869204, ""21"": 0.9957655677654649, ""22"": 0.7323510448808536, ""23"": 0.7959618317559962}","{""0"": 0.9421328816635898, ""1"": 0.8201485262559043, ""2"": 0.8815146842987308, ""3"": 0.9764670218137662, ""4"": 0.8893941684565755, ""5"": 0.958913829468121, ""6"": 0.9414614259254027}","{""winter"": 0.8278655176518255, ""spring"": 0.9992987163323896, ""summer"": 0.9613398429974259, ""fall"": 0.9402039827085709}",9.931838462839314,14,344,267,51,344,2025-02-03 02:38:49.818730,2025-02-03 04:55:23.617666,136.563315604014,120.0,85.03935515398678,70.54223888762309,14.49711626636369,184.46698600086205,182.48587939592292,81.04679584775988,89.2061449861941,22.13925019438271,Rain,Moderate,False,5396.521146036591,Fragile,,0.6812430243242975,16,Niyonsaba Alice,driver416d2ea2@example.com,DL00051,194,48266.74,0.6782459125482623,0.8714652082489236,1.6820898629362788,0.8357402916187457,"{""highway"": 56.83346249932619, ""city"": 24.73349370161794, ""residential"": 24.25206485340991}",35,27,0.6151804030383635,0.7095774299242215,3.586941821406079,2,"['Basic', 'Advanced']","[""R442"", ""R234"", ""R266""]",0.1731253638609365,51,VEH0267,Toyota Hilux,82,Coach,inactive,109,64025.59895122268,2020,18.249425324899384,0.6135751697676817,2024-09-29,134,14412.790733446378,0.1273448069272935,31.546746332065545,"{""co2"": 296.1281053625223, ""nox"": 39.23737889747886}",0.0042153776386632,0.0463008491172087,"{""engine_temp"": 190.225986751464, ""oil_pressure"": 30.713502552268825, ""battery"": 13.495567992877232}",0.9524436458424084,51.0,383.0,267
R367,237.5905495652892,Rwamagana,Nyundo,6,224.78040967946205,0.2134333234786946,19.8714405031147,52.96209400976136,0.2622989176669209,"{""0"": 0.868471483260651, ""1"": 0.7479608257277114, ""2"": 0.7519378144784936, ""3"": 0.9009518077491039, ""4"": 0.9222339482656191, ""5"": 0.7011232772469927, ""6"": 0.8205941114907609, ""7"": 0.9231347283197562, ""8"": 0.8458232860356474, ""9"": 0.8816186897504205, ""10"": 0.7365609256073953, ""11"": 0.7638825659050282, ""12"": 0.9553172211395562, ""13"": 0.940207176935776, ""14"": 0.817055945605019, ""15"": 0.8259218906085557, ""16"": 0.964525423373087, ""17"": 0.8951149795349123, ""18"": 0.9019303021294153, ""19"": 0.8938692363389358, ""20"": 0.8455822935579527, ""21"": 0.888961111622882, ""22"": 0.7426679698290592, ""23"": 0.846589167282487}","{""0"": 0.8247989349247435, ""1"": 0.8039471142033343, ""2"": 0.9377359674253554, ""3"": 0.944038528603501, ""4"": 0.9525720208617188, ""5"": 0.9912920766719835, ""6"": 0.8649092275851197}","{""winter"": 0.846616564154615, ""spring"": 0.8353704684366823, ""summer"": 0.9509282154591381, ""fall"": 0.8122876875734072}",1.3156444738388209,13,367,111,295,367,2024-06-13 07:28:02.818730,2024-06-13 13:20:44.928588,352.7018309719271,360.0,51.633758653710586,35.3531996651512,16.280558988559385,224.5389078197987,224.78040967946205,38.19751780721614,57.17209962618174,59.19851770926166,Clear,Light,True,6957.270307156962,Fragile,,0.4499052239532281,63,Munyaneza Claude,driverdb7eebd5@example.com,DL00295,106,48830.87,0.5563597371452764,0.9035808592615346,14.14228242275591,0.8883591570465817,"{""highway"": 57.525505291005885, ""city"": 31.953776847147118, ""residential"": 23.99160472999312}",18,20,0.9298992864689856,0.8426607516771314,4.599435216925482,3,"['Basic', 'Advanced']","[""R381"", ""R212"", ""R393""]",0.4595909907070383,295,VEH0111,Toyota Land Cruiser,61,Coaster,inactive,275,13274.44948549178,2011,14.258936202552515,0.761066976636096,2025-03-14,56,15429.220489311369,0.2618515420352937,37.21051293429697,"{""co2"": 193.7438820353238, ""nox"": 11.655057927416719}",0.0097736988525676,0.019545611939501,"{""engine_temp"": 182.99135586884682, ""oil_pressure"": 35.18765812996713, ""battery"": 13.728559833342725}",0.5810295346448906,295.0,,111
R376,292.762830460916,Huye,Kamonyi,4,468.33621608213593,0.4316933777166446,12.950512846841136,45.02679238127848,0.6437900013406112,"{""0"": 0.9635433426409041, ""1"": 0.7965292374349937, ""2"": 0.8563260781243817, ""3"": 0.8704787295515278, ""4"": 0.7628638587042377, ""5"": 0.8633341231462981, ""6"": 0.7997725951687779, ""7"": 0.8396040629857813, ""8"": 0.8776072208736807, ""9"": 0.7474826591041045, ""10"": 0.9191117979036784, ""11"": 0.8503564046563342, ""12"": 0.7280253723183518, ""13"": 0.962232216618218, ""14"": 0.801145662890026, ""15"": 0.8337887455403156, ""16"": 0.8735988267227731, ""17"": 0.850871489102568, ""18"": 0.8706830743681574, ""19"": 0.7127885396427678, ""20"": 0.9676579043848652, ""21"": 0.7767972849152464, ""22"": 0.8337251818533511, ""23"": 0.986602893950624}","{""0"": 0.896108839778664, ""1"": 0.860085705080965, ""2"": 0.8773020697720768, ""3"": 0.8747614927268091, ""4"": 0.8994858119843065, ""5"": 0.8538972244927572, ""6"": 0.9147517872044518}","{""winter"": 0.8503639130880147, ""spring"": 0.9168841208073645, ""summer"": 0.9447282768116203, ""fall"": 0.8142471991399016}",9.102268423070516,15,376,630,948,376,2024-08-12 23:13:24.818730,2024-08-13 02:47:52.418584,214.4599975668284,240.0,61.44648560482179,23.354556561048348,38.09192904377344,471.8157725821147,468.33621608213593,132.00105696217526,177.22250405704472,31.75499468629549,Fog,Light,True,5972.669768721511,Perishable,,0.694888127491527,100,Umuhoza Jean,driver78984cd9@example.com,DL00948,32,26749.48,0.8176405538668795,0.8339085905891216,4.3302721307714656,0.9621521874354012,"{""highway"": 62.41738212322798, ""city"": 28.778736948215183, ""residential"": 17.05629305465418}",19,37,0.6115266848341568,0.7211350113089962,4.262166958334726,3,['Basic'],"[""R464"", ""R180"", ""R452""]",0.3316288193268136,948,VEH0630,Nissan Patrol,34,Cab,maintenance,21,69598.54106082763,2020,16.789685069853356,0.7968974432552645,2024-12-25,98,12729.541105677636,0.0969377006723555,41.084552763814415,"{""co2"": 110.52462157690167, ""nox"": 24.367444673717547}",0.0045878781727068,0.0102143450431175,"{""engine_temp"": 189.69962007131696, ""oil_pressure"": 40.373429538000224, ""battery"": 12.279591905847344}",1.8335635531849332,948.0,,630
